n,x,s,p,n_next,x_next,s_next,p_next,count,count_smoothed,prob
11,2,-1,-1,12,2,-1,1,1,2,0.01652892561983471
11,2,-1,-1,12,3,-3,-1,1,2,0.01652892561983471
11,2,-1,-1,12,3,-3,1,2,3,0.024793388429752067
11,2,-1,-1,12,3,-2,-1,1,2,0.01652892561983471
11,2,-1,-1,12,3,-2,1,1,2,0.01652892561983471
11,2,-1,-1,12,3,-1,-1,28,29,0.2396694214876033
11,2,-1,-1,12,3,-1,1,23,24,0.19834710743801653
11,2,-1,1,12,1,-1,-1,26,27,0.16981132075471697
11,2,-1,1,12,1,-1,1,32,33,0.20754716981132076
11,2,-1,1,12,1,0,-1,2,3,0.018867924528301886
11,2,-1,1,12,1,0,1,2,3,0.018867924528301886
11,2,-1,1,12,1,1,-1,1,2,0.012578616352201259
11,2,-1,1,12,1,1,1,2,3,0.018867924528301886
11,2,-1,1,12,1,2,-1,3,4,0.025157232704402517
11,2,-1,1,12,1,2,1,0,1,0.006289308176100629
11,2,-1,1,12,1,3,-1,0,1,0.006289308176100629
11,2,-1,1,12,1,3,1,0,1,0.006289308176100629
11,2,-1,1,12,2,-1,-1,0,1,0.006289308176100629
11,2,-1,1,12,2,-1,1,0,1,0.006289308176100629
11,2,-1,1,12,2,0,-1,0,1,0.006289308176100629
11,2,-1,1,12,2,0,1,0,1,0.006289308176100629
11,2,-1,1,12,2,1,-1,0,1,0.006289308176100629
11,2,-1,1,12,2,1,1,0,1,0.006289308176100629
11,2,-1,1,12,2,2,-1,1,2,0.012578616352201259
11,2,-1,1,12,2,2,1,0,1,0.006289308176100629
11,2,-1,1,12,2,3,-1,0,1,0.006289308176100629
11,2,-1,1,12,2,3,1,0,1,0.006289308176100629
11,2,-1,1,12,3,-1,-1,23,24,0.1509433962264151
11,2,-1,1,12,3,-1,1,28,29,0.18238993710691823
11,2,-1,1,12,3,0,-1,2,3,0.018867924528301886
11,2,-1,1,12,3,0,1,1,2,0.012578616352201259
11,2,-1,1,12,3,1,-1,0,1,0.006289308176100629
11,2,-1,1,12,3,1,1,3,4,0.025157232704402517
11,2,-1,1,12,3,2,-1,2,3,0.018867924528301886
11,2,-1,1,12,3,2,1,1,2,0.012578616352201259
11,2,-1,1,12,3,3,-1,0,1,0.006289308176100629
11,2,-1,1,12,3,3,1,0,1,0.006289308176100629
11,2,0,-1,12,1,-3,-1,0,1,0.005208333333333333
11,2,0,-1,12,1,-3,1,1,2,0.010416666666666666
11,2,0,-1,12,1,-2,-1,3,4,0.020833333333333332
11,2,0,-1,12,1,-2,1,6,7,0.036458333333333336
11,2,0,-1,12,1,-1,-1,1,2,0.010416666666666666
11,2,0,-1,12,1,-1,1,2,3,0.015625
11,2,0,-1,12,1,0,-1,42,43,0.22395833333333334
11,2,0,-1,12,1,0,1,28,29,0.15104166666666666
11,2,0,-1,12,2,-3,-1,0,1,0.005208333333333333
11,2,0,-1,12,2,-3,1,0,1,0.005208333333333333
11,2,0,-1,12,2,-2,-1,0,1,0.005208333333333333
11,2,0,-1,12,2,-2,1,0,1,0.005208333333333333
11,2,0,-1,12,2,-1,-1,0,1,0.005208333333333333
11,2,0,-1,12,2,-1,1,0,1,0.005208333333333333
11,2,0,-1,12,2,0,-1,0,1,0.005208333333333333
11,2,0,-1,12,2,0,1,1,2,0.010416666666666666
11,2,0,-1,12,3,-3,-1,0,1,0.005208333333333333
11,2,0,-1,12,3,-3,1,0,1,0.005208333333333333
11,2,0,-1,12,3,-2,-1,3,4,0.020833333333333332
11,2,0,-1,12,3,-2,1,5,6,0.03125
11,2,0,-1,12,3,-1,-1,0,1,0.005208333333333333
11,2,0,-1,12,3,-1,1,3,4,0.020833333333333332
11,2,0,-1,12,3,0,-1,40,41,0.21354166666666666
11,2,0,-1,12,3,0,1,33,34,0.17708333333333334
11,2,0,1,12,1,0,-1,33,34,0.17708333333333334
11,2,0,1,12,1,0,1,40,41,0.21354166666666666
11,2,0,1,12,1,1,-1,3,4,0.020833333333333332
11,2,0,1,12,1,1,1,0,1,0.005208333333333333
11,2,0,1,12,1,2,-1,5,6,0.03125
11,2,0,1,12,1,2,1,3,4,0.020833333333333332
11,2,0,1,12,1,3,-1,0,1,0.005208333333333333
11,2,0,1,12,1,3,1,0,1,0.005208333333333333
11,2,0,1,12,2,0,-1,1,2,0.010416666666666666
11,2,0,1,12,2,0,1,0,1,0.005208333333333333
11,2,0,1,12,2,1,-1,0,1,0.005208333333333333
11,2,0,1,12,2,1,1,0,1,0.005208333333333333
11,2,0,1,12,2,2,-1,0,1,0.005208333333333333
11,2,0,1,12,2,2,1,0,1,0.005208333333333333
11,2,0,1,12,2,3,-1,0,1,0.005208333333333333
11,2,0,1,12,2,3,1,0,1,0.005208333333333333
11,2,0,1,12,3,0,-1,28,29,0.15104166666666666
11,2,0,1,12,3,0,1,42,43,0.22395833333333334
11,2,0,1,12,3,1,-1,2,3,0.015625
11,2,0,1,12,3,1,1,1,2,0.010416666666666666
11,2,0,1,12,3,2,-1,6,7,0.036458333333333336
11,2,0,1,12,3,2,1,3,4,0.020833333333333332
11,2,0,1,12,3,3,-1,1,2,0.010416666666666666
11,2,0,1,12,3,3,1,0,1,0.005208333333333333
11,2,1,-1,12,1,-3,-1,0,1,0.006289308176100629
11,2,1,-1,12,1,-3,1,0,1,0.006289308176100629
11,2,1,-1,12,1,-2,-1,1,2,0.012578616352201259
11,2,1,-1,12,1,-2,1,2,3,0.018867924528301886
11,2,1,-1,12,1,-1,-1,3,4,0.025157232704402517
11,2,1,-1,12,1,-1,1,0,1,0.006289308176100629
11,2,1,-1,12,1,0,-1,1,2,0.012578616352201259
11,2,1,-1,12,1,0,1,2,3,0.018867924528301886
11,2,1,-1,12,1,1,-1,28,29,0.18238993710691823
11,2,1,-1,12,1,1,1,23,24,0.1509433962264151
11,2,1,-1,12,2,-3,-1,0,1,0.006289308176100629
11,2,1,-1,12,2,-3,1,0,1,0.006289308176100629
11,2,1,-1,12,2,-2,-1,0,1,0.006289308176100629
11,2,1,-1,12,2,-2,1,1,2,0.012578616352201259
11,2,1,-1,12,2,-1,-1,0,1,0.006289308176100629
11,2,1,-1,12,2,-1,1,0,1,0.006289308176100629
11,2,1,-1,12,2,0,-1,0,1,0.006289308176100629
11,2,1,-1,12,2,0,1,0,1,0.006289308176100629
11,2,1,-1,12,2,1,-1,0,1,0.006289308176100629
11,2,1,-1,12,2,1,1,0,1,0.006289308176100629
11,2,1,-1,12,3,-3,-1,0,1,0.006289308176100629
11,2,1,-1,12,3,-3,1,0,1,0.006289308176100629
11,2,1,-1,12,3,-2,-1,0,1,0.006289308176100629
11,2,1,-1,12,3,-2,1,3,4,0.025157232704402517
11,2,1,-1,12,3,-1,-1,2,3,0.018867924528301886
11,2,1,-1,12,3,-1,1,1,2,0.012578616352201259
11,2,1,-1,12,3,0,-1,2,3,0.018867924528301886
11,2,1,-1,12,3,0,1,2,3,0.018867924528301886
11,2,1,-1,12,3,1,-1,32,33,0.20754716981132076
11,2,1,-1,12,3,1,1,26,27,0.16981132075471697
11,2,1,1,12,1,1,-1,23,24,0.19834710743801653
11,2,1,1,12,1,1,1,28,29,0.2396694214876033
11,2,1,1,12,1,2,-1,1,2,0.01652892561983471
11,2,1,1,12,1,2,1,1,2,0.01652892561983471
11,2,1,1,12,1,3,-1,2,3,0.024793388429752067
11,2,1,1,12,1,3,1,1,2,0.01652892561983471
11,2,1,1,12,2,1,-1,1,2,0.01652892561983471
11,2,1,1,12,2,1,1,1,2,0.01652892561983471
11,2,1,1,12,2,2,-1,0,1,0.008264462809917356
11,2,1,1,12,2,2,1,0,1,0.008264462809917356
11,2,1,1,12,2,3,-1,1,2,0.01652892561983471
11,2,1,1,12,2,3,1,0,1,0.008264462809917356
11,2,1,1,12,3,1,-1,20,21,0.17355371900826447
11,2,1,1,12,3,1,1,19,20,0.1652892561983471
11,2,1,1,12,3,2,-1,0,1,0.008264462809917356
11,2,1,1,12,3,2,1,0,1,0.008264462809917356
11,2,1,1,12,3,3,-1,4,5,0.04132231404958678
11,2,1,1,12,3,3,1,1,2,0.01652892561983471
11,2,2,-1,12,1,-3,-1,0,1,0.0033333333333333335
11,2,2,-1,12,1,-3,1,0,1,0.0033333333333333335
11,2,2,-1,12,1,-2,-1,0,1,0.0033333333333333335
11,2,2,-1,12,1,-2,1,0,1,0.0033333333333333335
11,2,2,-1,12,1,-1,-1,1,2,0.006666666666666667
11,2,2,-1,12,1,-1,1,5,6,0.02
11,2,2,-1,12,1,0,-1,2,3,0.01
11,2,2,-1,12,1,0,1,2,3,0.01
11,2,2,-1,12,1,1,-1,3,4,0.013333333333333334
11,2,2,-1,12,1,1,1,1,2,0.006666666666666667
11,2,2,-1,12,1,2,-1,66,67,0.22333333333333333
11,2,2,-1,12,1,2,1,47,48,0.16
11,2,2,-1,12,2,-3,-1,0,1,0.0033333333333333335
11,2,2,-1,12,2,-3,1,0,1,0.0033333333333333335
11,2,2,-1,12,2,-2,-1,0,1,0.0033333333333333335
11,2,2,-1,12,2,-2,1,0,1,0.0033333333333333335
11,2,2,-1,12,2,-1,-1,1,2,0.006666666666666667
11,2,2,-1,12,2,-1,1,0,1,0.0033333333333333335
11,2,2,-1,12,2,0,-1,1,2,0.006666666666666667
11,2,2,-1,12,2,0,1,2,3,0.01
11,2,2,-1,12,2,1,-1,0,1,0.0033333333333333335
11,2,2,-1,12,2,1,1,0,1,0.0033333333333333335
11,2,2,-1,12,2,2,-1,0,1,0.0033333333333333335
11,2,2,-1,12,2,2,1,2,3,0.01
11,2,2,-1,12,3,-3,-1,0,1,0.0033333333333333335
11,2,2,-1,12,3,-3,1,0,1,0.0033333333333333335
11,2,2,-1,12,3,-2,-1,0,1,0.0033333333333333335
11,2,2,-1,12,3,-2,1,0,1,0.0033333333333333335
11,2,2,-1,12,3,-1,-1,3,4,0.013333333333333334
11,2,2,-1,12,3,-1,1,3,4,0.013333333333333334
11,2,2,-1,12,3,0,-1,0,1,0.0033333333333333335
11,2,2,-1,12,3,0,1,1,2,0.006666666666666667
11,2,2,-1,12,3,1,-1,3,4,0.013333333333333334
11,2,2,-1,12,3,1,1,1,2,0.006666666666666667
11,2,2,-1,12,3,2,-1,67,68,0.22666666666666666
11,2,2,-1,12,3,2,1,53,54,0.18
11,2,2,1,12,1,2,-1,28,29,0.14720812182741116
11,2,2,1,12,1,2,1,37,38,0.19289340101522842
11,2,2,1,12,1,3,-1,10,11,0.05583756345177665
11,2,2,1,12,1,3,1,6,7,0.03553299492385787
11,2,2,1,12,2,2,-1,4,5,0.025380710659898477
11,2,2,1,12,2,2,1,1,2,0.01015228426395939
11,2,2,1,12,2,3,-1,3,4,0.02030456852791878
11,2,2,1,12,2,3,1,0,1,0.005076142131979695
11,2,2,1,12,3,2,-1,39,40,0.20304568527918782
11,2,2,1,12,3,2,1,42,43,0.2182741116751269
11,2,2,1,12,3,3,-1,10,11,0.05583756345177665
11,2,2,1,12,3,3,1,5,6,0.030456852791878174
11,2,3,-1,12,1,-3,-1,0,1,0.0034129692832764505
11,2,3,-1,12,1,-3,1,0,1,0.0034129692832764505
11,2,3,-1,12,1,-2,-1,0,1,0.0034129692832764505
11,2,3,-1,12,1,-2,1,0,1,0.0034129692832764505
11,2,3,-1,12,1,-1,-1,0,1,0.0034129692832764505
11,2,3,-1,12,1,-1,1,0,1,0.0034129692832764505
11,2,3,-1,12,1,0,-1,0,1,0.0034129692832764505
11,2,3,-1,12,1,0,1,0,1,0.0034129692832764505
11,2,3,-1,12,1,1,-1,0,1,0.0034129692832764505
11,2,3,-1,12,1,1,1,0,1,0.0034129692832764505
11,2,3,-1,12,1,2,-1,5,6,0.020477815699658702
11,2,3,-1,12,1,2,1,3,4,0.013651877133105802
11,2,3,-1,12,1,3,-1,59,60,0.20477815699658702
11,2,3,-1,12,1,3,1,52,53,0.18088737201365188
11,2,3,-1,12,2,-3,-1,0,1,0.0034129692832764505
11,2,3,-1,12,2,-3,1,0,1,0.0034129692832764505
11,2,3,-1,12,2,-2,-1,0,1,0.0034129692832764505
11,2,3,-1,12,2,-2,1,0,1,0.0034129692832764505
11,2,3,-1,12,2,-1,-1,0,1,0.0034129692832764505
11,2,3,-1,12,2,-1,1,0,1,0.0034129692832764505
11,2,3,-1,12,2,0,-1,0,1,0.0034129692832764505
11,2,3,-1,12,2,0,1,0,1,0.0034129692832764505
11,2,3,-1,12,2,1,-1,0,1,0.0034129692832764505
11,2,3,-1,12,2,1,1,0,1,0.0034129692832764505
11,2,3,-1,12,2,2,-1,0,1,0.0034129692832764505
11,2,3,-1,12,2,2,1,5,6,0.020477815699658702
11,2,3,-1,12,2,3,-1,1,2,0.006825938566552901
11,2,3,-1,12,2,3,1,2,3,0.010238907849829351
11,2,3,-1,12,3,-3,-1,0,1,0.0034129692832764505
11,2,3,-1,12,3,-3,1,0,1,0.0034129692832764505
11,2,3,-1,12,3,-2,-1,0,1,0.0034129692832764505
11,2,3,-1,12,3,-2,1,0,1,0.0034129692832764505
11,2,3,-1,12,3,-1,-1,0,1,0.0034129692832764505
11,2,3,-1,12,3,-1,1,0,1,0.0034129692832764505
11,2,3,-1,12,3,0,-1,0,1,0.0034129692832764505
11,2,3,-1,12,3,0,1,0,1,0.0034129692832764505
11,2,3,-1,12,3,1,-1,1,2,0.006825938566552901
11,2,3,-1,12,3,1,1,2,3,0.010238907849829351
11,2,3,-1,12,3,2,-1,3,4,0.013651877133105802
11,2,3,-1,12,3,2,1,6,7,0.023890784982935155
11,2,3,-1,12,3,3,-1,52,53,0.18088737201365188
11,2,3,-1,12,3,3,1,60,61,0.20819112627986347
11,2,3,1,12,1,3,-1,27,28,0.1958041958041958
11,2,3,1,12,1,3,1,43,44,0.3076923076923077
11,2,3,1,12,2,3,-1,4,5,0.03496503496503497
11,2,3,1,12,2,3,1,0,1,0.006993006993006993
11,2,3,1,12,3,3,-1,30,31,0.21678321678321677
11,2,3,1,12,3,3,1,33,34,0.23776223776223776
11,3,-3,-1,12,1,-3,-1,2,3,0.026785714285714284
11,3,-3,-1,12,1,-3,1,24,25,0.22321428571428573
11,3,-3,-1,12,2,-3,-1,36,37,0.33035714285714285
11,3,-3,-1,12,2,-3,1,43,44,0.39285714285714285
11,3,-3,-1,12,3,-3,-1,1,2,0.017857142857142856
11,3,-3,-1,12,3,-3,1,0,1,0.008928571428571428
11,3,-3,1,12,1,-3,-1,10,11,0.05392156862745098
11,3,-3,1,12,1,-3,1,2,3,0.014705882352941176
11,3,-3,1,12,1,-2,-1,9,10,0.049019607843137254
11,3,-3,1,12,1,-2,1,0,1,0.004901960784313725
11,3,-3,1,12,1,-1,-1,3,4,0.0196078431372549
11,3,-3,1,12,1,-1,1,0,1,0.004901960784313725
11,3,-3,1,12,1,0,-1,0,1,0.004901960784313725
11,3,-3,1,12,1,0,1,0,1,0.004901960784313725
11,3,-3,1,12,1,1,-1,0,1,0.004901960784313725
11,3,-3,1,12,1,1,1,0,1,0.004901960784313725
11,3,-3,1,12,1,2,-1,0,1,0.004901960784313725
11,3,-3,1,12,1,2,1,0,1,0.004901960784313725
11,3,-3,1,12,1,3,-1,0,1,0.004901960784313725
11,3,-3,1,12,1,3,1,0,1,0.004901960784313725
11,3,-3,1,12,2,-3,-1,38,39,0.19117647058823528
11,3,-3,1,12,2,-3,1,87,88,0.43137254901960786
11,3,-3,1,12,2,-2,-1,10,11,0.05392156862745098
11,3,-3,1,12,2,-2,1,0,1,0.004901960784313725
11,3,-3,1,12,2,-1,-1,2,3,0.014705882352941176
11,3,-3,1,12,2,-1,1,0,1,0.004901960784313725
11,3,-3,1,12,2,0,-1,0,1,0.004901960784313725
11,3,-3,1,12,2,0,1,0,1,0.004901960784313725
11,3,-3,1,12,2,1,-1,0,1,0.004901960784313725
11,3,-3,1,12,2,1,1,0,1,0.004901960784313725
11,3,-3,1,12,2,2,-1,0,1,0.004901960784313725
11,3,-3,1,12,2,2,1,0,1,0.004901960784313725
11,3,-3,1,12,2,3,-1,0,1,0.004901960784313725
11,3,-3,1,12,2,3,1,0,1,0.004901960784313725
11,3,-3,1,12,3,-3,-1,0,1,0.004901960784313725
11,3,-3,1,12,3,-3,1,1,2,0.00980392156862745
11,3,-3,1,12,3,-2,-1,0,1,0.004901960784313725
11,3,-3,1,12,3,-2,1,0,1,0.004901960784313725
11,3,-3,1,12,3,-1,-1,0,1,0.004901960784313725
11,3,-3,1,12,3,-1,1,0,1,0.004901960784313725
11,3,-3,1,12,3,0,-1,0,1,0.004901960784313725
11,3,-3,1,12,3,0,1,0,1,0.004901960784313725
11,3,-3,1,12,3,1,-1,0,1,0.004901960784313725
11,3,-3,1,12,3,1,1,0,1,0.004901960784313725
11,3,-3,1,12,3,2,-1,0,1,0.004901960784313725
11,3,-3,1,12,3,2,1,0,1,0.004901960784313725
11,3,-3,1,12,3,3,-1,0,1,0.004901960784313725
11,3,-3,1,12,3,3,1,0,1,0.004901960784313725
11,3,-2,-1,12,1,-3,-1,0,1,0.00684931506849315
11,3,-2,-1,12,1,-3,1,24,25,0.17123287671232876
11,3,-2,-1,12,1,-2,-1,1,2,0.0136986301369863
11,3,-2,-1,12,1,-2,1,10,11,0.07534246575342465
11,3,-2,-1,12,2,-3,-1,0,1,0.00684931506849315
11,3,-2,-1,12,2,-3,1,12,13,0.08904109589041095
11,3,-2,-1,12,2,-2,-1,65,66,0.4520547945205479
11,3,-2,-1,12,2,-2,1,19,20,0.136986301369863
11,3,-2,-1,12,3,-3,-1,1,2,0.0136986301369863
11,3,-2,-1,12,3,-3,1,1,2,0.0136986301369863
11,3,-2,-1,12,3,-2,-1,1,2,0.0136986301369863
11,3,-2,-1,12,3,-2,1,0,1,0.00684931506849315
11,3,-2,1,12,1,-2,-1,11,12,0.07142857142857142
11,3,-2,1,12,1,-2,1,0,1,0.005952380952380952
11,3,-2,1,12,1,-1,-1,2,3,0.017857142857142856
11,3,-2,1,12,1,-1,1,0,1,0.005952380952380952
11,3,-2,1,12,1,0,-1,5,6,0.03571428571428571
11,3,-2,1,12,1,0,1,0,1,0.005952380952380952
11,3,-2,1,12,1,1,-1,3,4,0.023809523809523808
11,3,-2,1,12,1,1,1,0,1,0.005952380952380952
11,3,-2,1,12,1,2,-1,1,2,0.011904761904761904
11,3,-2,1,12,1,2,1,0,1,0.005952380952380952
11,3,-2,1,12,1,3,-1,0,1,0.005952380952380952
11,3,-2,1,12,1,3,1,0,1,0.005952380952380952
11,3,-2,1,12,2,-2,-1,28,29,0.17261904761904762
11,3,-2,1,12,2,-2,1,67,68,0.40476190476190477
11,3,-2,1,12,2,-1,-1,3,4,0.023809523809523808
11,3,-2,1,12,2,-1,1,1,2,0.011904761904761904
11,3,-2,1,12,2,0,-1,6,7,0.041666666666666664
11,3,-2,1,12,2,0,1,1,2,0.011904761904761904
11,3,-2,1,12,2,1,-1,3,4,0.023809523809523808
11,3,-2,1,12,2,1,1,0,1,0.005952380952380952
11,3,-2,1,12,2,2,-1,0,1,0.005952380952380952
11,3,-2,1,12,2,2,1,0,1,0.005952380952380952
11,3,-2,1,12,2,3,-1,0,1,0.005952380952380952
11,3,-2,1,12,2,3,1,0,1,0.005952380952380952
11,3,-2,1,12,3,-2,-1,0,1,0.005952380952380952
11,3,-2,1,12,3,-2,1,1,2,0.011904761904761904
11,3,-2,1,12,3,-1,-1,0,1,0.005952380952380952
11,3,-2,1,12,3,-1,1,0,1,0.005952380952380952
11,3,-2,1,12,3,0,-1,0,1,0.005952380952380952
11,3,-2,1,12,3,0,1,0,1,0.005952380952380952
11,3,-2,1,12,3,1,-1,0,1,0.005952380952380952
11,3,-2,1,12,3,1,1,0,1,0.005952380952380952
11,3,-2,1,12,3,2,-1,0,1,0.005952380952380952
11,3,-2,1,12,3,2,1,0,1,0.005952380952380952
11,3,-2,1,12,3,3,-1,0,1,0.005952380952380952
11,3,-2,1,12,3,3,1,0,1,0.005952380952380952
11,3,-1,-1,12,1,-3,-1,0,1,0.01282051282051282
11,3,-1,-1,12,1,-3,1,8,9,0.11538461538461539
11,3,-1,-1,12,1,-2,-1,0,1,0.01282051282051282
11,3,-1,-1,12,1,-2,1,5,6,0.07692307692307693
11,3,-1,-1,12,1,-1,-1,1,2,0.02564102564102564
11,3,-1,-1,12,1,-1,1,2,3,0.038461538461538464
11,3,-1,-1,12,2,-3,-1,0,1,0.01282051282051282
11,3,-1,-1,12,2,-3,1,3,4,0.05128205128205128
11,3,-1,-1,12,2,-2,-1,0,1,0.01282051282051282
11,3,-1,-1,12,2,-2,1,6,7,0.08974358974358974
11,3,-1,-1,12,2,-1,-1,24,25,0.32051282051282054
11,3,-1,-1,12,2,-1,1,11,12,0.15384615384615385
11,3,-1,-1,12,3,-3,-1,0,1,0.01282051282051282
11,3,-1,-1,12,3,-3,1,0,1,0.01282051282051282
11,3,-1,-1,12,3,-2,-1,0,1,0.01282051282051282
11,3,-1,-1,12,3,-2,1,0,1,0.01282051282051282
11,3,-1,-1,12,3,-1,-1,0,1,0.01282051282051282
11,3,-1,-1,12,3,-1,1,0,1,0.01282051282051282
11,3,-1,1,12,1,-1,-1,3,4,0.0392156862745098
11,3,-1,1,12,1,-1,1,0,1,0.00980392156862745
11,3,-1,1,12,1,0,-1,7,8,0.0784313725490196
11,3,-1,1,12,1,0,1,0,1,0.00980392156862745
11,3,-1,1,12,1,1,-1,0,1,0.00980392156862745
11,3,-1,1,12,1,1,1,0,1,0.00980392156862745
11,3,-1,1,12,1,2,-1,3,4,0.0392156862745098
11,3,-1,1,12,1,2,1,0,1,0.00980392156862745
11,3,-1,1,12,1,3,-1,0,1,0.00980392156862745
11,3,-1,1,12,1,3,1,0,1,0.00980392156862745
11,3,-1,1,12,2,-1,-1,8,9,0.08823529411764706
11,3,-1,1,12,2,-1,1,40,41,0.4019607843137255
11,3,-1,1,12,2,0,-1,2,3,0.029411764705882353
11,3,-1,1,12,2,0,1,1,2,0.0196078431372549
11,3,-1,1,12,2,1,-1,0,1,0.00980392156862745
11,3,-1,1,12,2,1,1,1,2,0.0196078431372549
11,3,-1,1,12,2,2,-1,5,6,0.058823529411764705
11,3,-1,1,12,2,2,1,0,1,0.00980392156862745
11,3,-1,1,12,2,3,-1,0,1,0.00980392156862745
11,3,-1,1,12,2,3,1,0,1,0.00980392156862745
11,3,-1,1,12,3,-1,-1,0,1,0.00980392156862745
11,3,-1,1,12,3,-1,1,2,3,0.029411764705882353
11,3,-1,1,12,3,0,-1,0,1,0.00980392156862745
11,3,-1,1,12,3,0,1,0,1,0.00980392156862745
11,3,-1,1,12,3,1,-1,0,1,0.00980392156862745
11,3,-1,1,12,3,1,1,0,1,0.00980392156862745
11,3,-1,1,12,3,2,-1,0,1,0.00980392156862745
11,3,-1,1,12,3,2,1,0,1,0.00980392156862745
11,3,-1,1,12,3,3,-1,0,1,0.00980392156862745
11,3,-1,1,12,3,3,1,0,1,0.00980392156862745
11,3,0,-1,12,1,-3,-1,0,1,0.007042253521126761
11,3,0,-1,12,1,-3,1,1,2,0.014084507042253521
11,3,0,-1,12,1,-2,-1,0,1,0.007042253521126761
11,3,0,-1,12,1,-2,1,8,9,0.06338028169014084
11,3,0,-1,12,1,-1,-1,0,1,0.007042253521126761
11,3,0,-1,12,1,-1,1,12,13,0.09154929577464789
11,3,0,-1,12,1,0,-1,0,1,0.007042253521126761
11,3,0,-1,12,1,0,1,4,5,0.035211267605633804
11,3,0,-1,12,2,-3,-1,0,1,0.007042253521126761
11,3,0,-1,12,2,-3,1,0,1,0.007042253521126761
11,3,0,-1,12,2,-2,-1,1,2,0.014084507042253521
11,3,0,-1,12,2,-2,1,13,14,0.09859154929577464
11,3,0,-1,12,2,-1,-1,0,1,0.007042253521126761
11,3,0,-1,12,2,-1,1,5,6,0.04225352112676056
11,3,0,-1,12,2,0,-1,58,59,0.4154929577464789
11,3,0,-1,12,2,0,1,14,15,0.1056338028169014
11,3,0,-1,12,3,-3,-1,0,1,0.007042253521126761
11,3,0,-1,12,3,-3,1,0,1,0.007042253521126761
11,3,0,-1,12,3,-2,-1,1,2,0.014084507042253521
11,3,0,-1,12,3,-2,1,0,1,0.007042253521126761
11,3,0,-1,12,3,-1,-1,0,1,0.007042253521126761
11,3,0,-1,12,3,-1,1,0,1,0.007042253521126761
11,3,0,-1,12,3,0,-1,1,2,0.014084507042253521
11,3,0,-1,12,3,0,1,0,1,0.007042253521126761
11,3,0,1,12,1,0,-1,2,3,0.0234375
11,3,0,1,12,1,0,1,1,2,0.015625
11,3,0,1,12,1,1,-1,9,10,0.078125
11,3,0,1,12,1,1,1,1,2,0.015625
11,3,0,1,12,1,2,-1,12,13,0.1015625
11,3,0,1,12,1,2,1,0,1,0.0078125
11,3,0,1,12,1,3,-1,0,1,0.0078125
11,3,0,1,12,1,3,1,0,1,0.0078125
11,3,0,1,12,2,0,-1,27,28,0.21875
11,3,0,1,12,2,0,1,39,40,0.3125
11,3,0,1,12,2,1,-1,4,5,0.0390625
11,3,0,1,12,2,1,1,0,1,0.0078125
11,3,0,1,12,2,2,-1,8,9,0.0703125
11,3,0,1,12,2,2,1,1,2,0.015625
11,3,0,1,12,2,3,-1,0,1,0.0078125
11,3,0,1,12,2,3,1,0,1,0.0078125
11,3,0,1,12,3,0,-1,0,1,0.0078125
11,3,0,1,12,3,0,1,0,1,0.0078125
11,3,0,1,12,3,1,-1,0,1,0.0078125
11,3,0,1,12,3,1,1,0,1,0.0078125
11,3,0,1,12,3,2,-1,0,1,0.0078125
11,3,0,1,12,3,2,1,0,1,0.0078125
11,3,0,1,12,3,3,-1,0,1,0.0078125
11,3,0,1,12,3,3,1,0,1,0.0078125
11,3,1,-1,12,1,-3,-1,0,1,0.00980392156862745
11,3,1,-1,12,1,-3,1,0,1,0.00980392156862745
11,3,1,-1,12,1,-2,-1,0,1,0.00980392156862745
11,3,1,-1,12,1,-2,1,4,5,0.049019607843137254
11,3,1,-1,12,1,-1,-1,0,1,0.00980392156862745
11,3,1,-1,12,1,-1,1,0,1,0.00980392156862745
11,3,1,-1,12,1,0,-1,0,1,0.00980392156862745
11,3,1,-1,12,1,0,1,6,7,0.06862745098039216
11,3,1,-1,12,1,1,-1,1,2,0.0196078431372549
11,3,1,-1,12,1,1,1,3,4,0.0392156862745098
11,3,1,-1,12,2,-3,-1,0,1,0.00980392156862745
11,3,1,-1,12,2,-3,1,0,1,0.00980392156862745
11,3,1,-1,12,2,-2,-1,0,1,0.00980392156862745
11,3,1,-1,12,2,-2,1,4,5,0.049019607843137254
11,3,1,-1,12,2,-1,-1,0,1,0.00980392156862745
11,3,1,-1,12,2,-1,1,3,4,0.0392156862745098
11,3,1,-1,12,2,0,-1,0,1,0.00980392156862745
11,3,1,-1,12,2,0,1,4,5,0.049019607843137254
11,3,1,-1,12,2,1,-1,38,39,0.38235294117647056
11,3,1,-1,12,2,1,1,9,10,0.09803921568627451
11,3,1,-1,12,3,-3,-1,0,1,0.00980392156862745
11,3,1,-1,12,3,-3,1,0,1,0.00980392156862745
11,3,1,-1,12,3,-2,-1,0,1,0.00980392156862745
11,3,1,-1,12,3,-2,1,0,1,0.00980392156862745
11,3,1,-1,12,3,-1,-1,0,1,0.00980392156862745
11,3,1,-1,12,3,-1,1,0,1,0.00980392156862745
11,3,1,-1,12,3,0,-1,0,1,0.00980392156862745
11,3,1,-1,12,3,0,1,0,1,0.00980392156862745
11,3,1,-1,12,3,1,-1,0,1,0.00980392156862745
11,3,1,-1,12,3,1,1,0,1,0.00980392156862745
11,3,1,1,12,1,1,-1,4,5,0.056179775280898875
11,3,1,1,12,1,1,1,0,1,0.011235955056179775
11,3,1,1,12,1,2,-1,3,4,0.0449438202247191
11,3,1,1,12,1,2,1,1,2,0.02247191011235955
